PRODUCT_NUM,DEPARTMENT,COMMODITY,BRAND_TY,NATURAL_ORGANIC_FLAG
00100064,FOOD                      ,INTERNATIONAL FOOD        ,PRIVATE ,N
03740380,FOOD                      ,INTERNATIONAL FOOD        ,PRIVATE ,N
05039886,FOOD                      ,INTERNATIONAL FOOD        ,PRIVATE ,N
00267961,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00272539,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00285918,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00327154,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00365529,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00365542,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00640082,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00675547,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00675736,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00705831,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00705861,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00725421,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00725448,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00773228,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00936230,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00962696,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00973216,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00973220,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00992009,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
01003997,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
01015668,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
01052747,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
01294571,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
01391420,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
04251477,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
04661551,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
04704606,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
06186180,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
06669139,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
06792046,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00524757,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00705806,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
05386442,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
01088135,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
03165671,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00675747,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00099577,FOOD                      ,INTERNATIONAL FOOD        ,PRIVATE ,N
06178045,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00322463,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
01052774,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
01025760,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
02783821,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
06792050,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00992012,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
01048133,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00705832,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
06132664,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00643062,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
02916086,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,Y
01041397,FOOD                      ,INTERNATIONAL FOOD        ,NATIONAL,N
00072141,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00085675,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00085879,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00085947,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00086011,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00086045,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00086333,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00098561,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
04075920,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
04329662,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00124953,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00125822,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00273471,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00678698,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00679798,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00679879,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00679881,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00760802,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00760809,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00761002,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00761182,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00761407,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00761864,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00761882,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00787939,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00788069,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00788087,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00907151,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00907237,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00933166,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
01018882,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
01090583,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
01091089,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
01091109,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
01091190,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
01091209,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
01091450,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
02198848,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
02198868,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
03777599,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
03777608,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
03808639,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
03808643,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
04017210,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
04404752,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
04638340,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
04883253,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
05390293,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
05666152,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
05671778,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
05758982,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06047583,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06464923,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06478011,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06631418,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06671888,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06741312,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06742623,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06750434,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06753072,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06785432,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06785534,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06802741,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06856849,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06885241,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
07061121,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06392995,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,Y
06417551,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00760788,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06834569,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06234694,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00096602,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
03296134,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,Y
02198864,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
04950646,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00761881,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
05065082,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00086043,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00679856,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00761857,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00787950,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
03808640,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
02198854,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
05219454,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00761741,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00761850,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00085799,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00085967,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00125819,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06996377,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00095984,FOOD                      ,BEVERAGE - NON WATER      ,PRIVATE ,N
00679900,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
02198861,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06996118,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
06748668,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
00328239,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
05962554,FOOD                      ,BEVERAGE - NON WATER      ,NATIONAL,N
02520905,FOOD                      ,IN STORE FOOD SERVICE     ,PRIVATE ,N
05449243,FOOD                      ,IN STORE FOOD SERVICE     ,PRIVATE ,N
05647545,FOOD                      ,IN STORE FOOD SERVICE     ,PRIVATE ,N
05856933,FOOD                      ,IN STORE FOOD SERVICE     ,PRIVATE ,N
06535953,FOOD                      ,IN STORE FOOD SERVICE     ,PRIVATE ,N
05387203,NON-FOOD                  ,PET                       ,NATIONAL,N
06583392,NON-FOOD                  ,PET                       ,NATIONAL,N
06583334,NON-FOOD                  ,PET                       ,NATIONAL,N
00889095,NON-FOOD                  ,PET                       ,NATIONAL,N
06610063,NON-FOOD                  ,PET                       ,NATIONAL,N
06180268,NON-FOOD                  ,PET                       ,NATIONAL,N
00098643,NON-FOOD                  ,PET                       ,PRIVATE ,N
06785644,NON-FOOD                  ,PET                       ,NATIONAL,N
06347930,NON-FOOD                  ,PET                       ,NATIONAL,N
00767550,NON-FOOD                  ,PET                       ,NATIONAL,N
06229250,NON-FOOD                  ,PET                       ,NATIONAL,N
06583386,NON-FOOD                  ,PET                       ,NATIONAL,N
00100894,NON-FOOD                  ,PET                       ,PRIVATE ,N
04283545,NON-FOOD                  ,PET                       ,NATIONAL,N
00105582,NON-FOOD                  ,PET                       ,NATIONAL,N
03131528,NON-FOOD                  ,PET                       ,NATIONAL,N
05573519,NON-FOOD                  ,PET                       ,NATIONAL,N
00766897,NON-FOOD                  ,PET                       ,NATIONAL,N
05879853,NON-FOOD                  ,PET                       ,NATIONAL,N
06816107,NON-FOOD                  ,PET                       ,NATIONAL,N
00082522,NON-FOOD                  ,PET                       ,PRIVATE ,N
00767423,NON-FOOD                  ,PET                       ,NATIONAL,N
06004795,FOOD                      ,BABY                      ,NATIONAL,N
00092433,NON-FOOD                  ,BABY                      ,PRIVATE ,N
05352915,FOOD                      ,BABY                      ,NATIONAL,N
06788755,FOOD                      ,BABY                      ,NATIONAL,N
05838863,NON-FOOD                  ,BABY                      ,PRIVATE ,N
05538952,NON-FOOD                  ,BABY                      ,PRIVATE ,N
04868046,NON-FOOD                  ,BABY                      ,NATIONAL,N
00097221,FOOD                      ,DELI                      ,PRIVATE ,N
04632866,FOOD                      ,DELI                      ,NATIONAL,N
00088602,FOOD                      ,DELI                      ,PRIVATE ,N
00102794,FOOD                      ,DELI                      ,PRIVATE ,N
01079970,FOOD                      ,DELI                      ,NATIONAL,N
00104031,FOOD                      ,DELI                      ,PRIVATE ,N
04303705,FOOD                      ,DELI                      ,PRIVATE ,N
05594008,FOOD                      ,DELI                      ,NATIONAL,N
00103465,FOOD                      ,DELI                      ,PRIVATE ,N
00949623,FOOD                      ,DELI                      ,NATIONAL,N
00078098,FOOD                      ,DELI                      ,PRIVATE ,N
00103015,FOOD                      ,DELI                      ,PRIVATE ,N
00075601,FOOD                      ,DELI                      ,PRIVATE ,N
06534917,FOOD                      ,DELI                      ,NATIONAL,N
00709928,FOOD                      ,DELI                      ,NATIONAL,N
01411268,FOOD                      ,DELI                      ,NATIONAL,N
04886772,FOOD                      ,DELI                      ,NATIONAL,N
00088596,FOOD                      ,DELI                      ,PRIVATE ,N
01380724,FOOD                      ,DELI                      ,NATIONAL,N
00101273,FOOD                      ,DELI                      ,PRIVATE ,N
06307141,NON-FOOD                  ,GIFT                      ,NATIONAL,N
07032533,NON-FOOD                  ,GIFT                      ,NATIONAL,N
06403970,NON-FOOD                  ,GIFT                      ,NATIONAL,N
06411013,NON-FOOD                  ,GIFT                      ,NATIONAL,N
05946011,NON-FOOD                  ,GIFT                      ,NATIONAL,N
05521031,NON-FOOD                  ,MISC                      ,NATIONAL,N
00913468,NON-FOOD                  ,MISC                      ,NATIONAL,N
02807729,NON-FOOD                  ,MISC                      ,NATIONAL,N
00340083,NON-FOOD                  ,MISC                      ,NATIONAL,N
00550747,NON-FOOD                  ,MISC                      ,NATIONAL,N
04853592,NON-FOOD                  ,MISC                      ,NATIONAL,N
02560066,FOOD                      ,DAIRY                     ,NATIONAL,N
04113219,FOOD                      ,DAIRY                     ,NATIONAL,Y
04682745,FOOD                      ,DAIRY                     ,NATIONAL,N
05618069,FOOD                      ,DAIRY                     ,NATIONAL,N
00894241,FOOD                      ,DAIRY                     ,NATIONAL,N
04772655,FOOD                      ,DAIRY                     ,NATIONAL,N
00087700,FOOD                      ,DAIRY                     ,PRIVATE ,N
04528243,FOOD                      ,DAIRY                     ,NATIONAL,N
00970200,FOOD                      ,DAIRY                     ,NATIONAL,N
03718581,FOOD                      ,DAIRY                     ,NATIONAL,N
00416484,FOOD                      ,DAIRY                     ,NATIONAL,N
05468390,FOOD                      ,DAIRY                     ,PRIVATE ,N
04933825,FOOD                      ,DAIRY                     ,NATIONAL,N
00932500,FOOD                      ,DAIRY                     ,NATIONAL,N
04772640,FOOD                      ,DAIRY                     ,NATIONAL,N
00087696,FOOD                      ,DAIRY                     ,PRIVATE ,N
00198823,FOOD                      ,DAIRY                     ,NATIONAL,N
05052319,FOOD                      ,DAIRY                     ,NATIONAL,N
00084910,FOOD                      ,DAIRY                     ,PRIVATE ,N
00494028,FOOD                      ,DAIRY                     ,NATIONAL,N
00639894,FOOD                      ,DAIRY                     ,NATIONAL,N
05800276,FOOD                      ,DAIRY                     ,NATIONAL,N
05778059,FOOD                      ,DAIRY                     ,NATIONAL,N
00085029,FOOD                      ,DAIRY                     ,PRIVATE ,N
00084907,FOOD                      ,DAIRY                     ,PRIVATE ,N
00277353,FOOD                      ,DAIRY                     ,NATIONAL,N
05634572,FOOD                      ,DAIRY                     ,NATIONAL,N
05634573,FOOD                      ,DAIRY                     ,NATIONAL,N
06786105,FOOD                      ,DAIRY                     ,PRIVATE ,Y
06394689,FOOD                      ,DAIRY                     ,NATIONAL,N
00085355,FOOD                      ,DAIRY                     ,PRIVATE ,N
00087772,FOOD                      ,DAIRY                     ,PRIVATE ,N
02803641,FOOD                      ,DAIRY                     ,NATIONAL,Y
05634575,FOOD                      ,DAIRY                     ,NATIONAL,N
05745394,FOOD                      ,DAIRY                     ,NATIONAL,N
00350671,FOOD                      ,DAIRY                     ,NATIONAL,N
00087392,FOOD                      ,DAIRY                     ,PRIVATE ,N
00095817,FOOD                      ,DAIRY                     ,PRIVATE ,Y
00086109,FOOD                      ,DAIRY                     ,PRIVATE ,N
00086332,FOOD                      ,DAIRY                     ,PRIVATE ,N
05942591,FOOD                      ,DAIRY                     ,NATIONAL,N
00086310,FOOD                      ,DAIRY                     ,PRIVATE ,N
00468045,FOOD                      ,DAIRY                     ,NATIONAL,N
05902187,FOOD                      ,DAIRY                     ,NATIONAL,N
00087650,FOOD                      ,DAIRY                     ,PRIVATE ,N
06785435,FOOD                      ,DAIRY                     ,NATIONAL,N
00094975,FOOD                      ,DAIRY                     ,PRIVATE ,N
00333327,FOOD                      ,DAIRY                     ,NATIONAL,Y
00077751,FOOD                      ,DAIRY                     ,PRIVATE ,N
00277471,FOOD                      ,DAIRY                     ,NATIONAL,N
00380552,FOOD                      ,DAIRY                     ,NATIONAL,N
05907625,FOOD                      ,DAIRY                     ,NATIONAL,N
06336324,FOOD                      ,DAIRY                     ,NATIONAL,N
00100486,FOOD                      ,DAIRY                     ,PRIVATE ,N
00086251,FOOD                      ,DAIRY                     ,PRIVATE ,N
00468055,FOOD                      ,DAIRY                     ,NATIONAL,N
00087456,FOOD                      ,DAIRY                     ,PRIVATE ,N
05469564,FOOD                      ,DAIRY                     ,PRIVATE ,N
00087651,FOOD                      ,DAIRY                     ,PRIVATE ,N
00085354,FOOD                      ,DAIRY                     ,PRIVATE ,N
00989970,FOOD                      ,DAIRY                     ,NATIONAL,N
06311731,FOOD                      ,DAIRY                     ,NATIONAL,N
06970789,FOOD                      ,DAIRY                     ,NATIONAL,N
00087657,FOOD                      ,DAIRY                     ,PRIVATE ,N
00093663,FOOD                      ,DAIRY                     ,PRIVATE ,N
00675477,FOOD                      ,DAIRY                     ,NATIONAL,N
00380528,FOOD                      ,DAIRY                     ,NATIONAL,N
00894247,FOOD                      ,DAIRY                     ,NATIONAL,N
00085034,FOOD                      ,DAIRY                     ,PRIVATE ,N
00416495,FOOD                      ,DAIRY                     ,NATIONAL,N
00814553,FOOD                      ,DAIRY                     ,NATIONAL,N
00100487,FOOD                      ,DAIRY                     ,PRIVATE ,N
05904573,FOOD                      ,DAIRY                     ,NATIONAL,N
04718684,FOOD                      ,DAIRY                     ,PRIVATE ,Y
04004061,FOOD                      ,DAIRY                     ,PRIVATE ,N
04483143,FOOD                      ,DAIRY                     ,PRIVATE ,Y
02803643,FOOD                      ,DAIRY                     ,NATIONAL,Y
00986034,FOOD                      ,DAIRY                     ,NATIONAL,N
00995178,FOOD                      ,DAIRY                     ,NATIONAL,N
06224190,FOOD                      ,DAIRY                     ,PRIVATE ,N
02546566,FOOD                      ,DAIRY                     ,NATIONAL,Y
05330317,FOOD                      ,DAIRY                     ,NATIONAL,N
00071990,FOOD                      ,BAKERY                    ,PRIVATE ,N
05990903,FOOD                      ,BAKERY                    ,NATIONAL,N
01082983,FOOD                      ,BAKERY                    ,NATIONAL,N
06251431,FOOD                      ,BAKERY                    ,NATIONAL,N
00096978,FOOD                      ,BAKERY                    ,PRIVATE ,N
04625932,FOOD                      ,BAKERY                    ,NATIONAL,N
00147005,FOOD                      ,BAKERY                    ,NATIONAL,N
00072016,FOOD                      ,BAKERY                    ,PRIVATE ,N
00098905,FOOD                      ,BAKERY                    ,PRIVATE ,N
05928191,FOOD                      ,BAKERY                    ,PRIVATE ,N
04462519,FOOD                      ,BAKERY                    ,NATIONAL,N
05340637,FOOD                      ,BAKERY                    ,NATIONAL,N
05340630,FOOD                      ,BAKERY                    ,NATIONAL,N
00147244,FOOD                      ,BAKERY                    ,NATIONAL,N
07064518,FOOD                      ,BAKERY                    ,NATIONAL,N
00321554,FOOD                      ,BAKERY                    ,NATIONAL,N
06083868,FOOD                      ,BAKERY                    ,NATIONAL,N
00072189,FOOD                      ,BAKERY                    ,PRIVATE ,N
00079042,FOOD                      ,BAKERY                    ,PRIVATE ,N
00929481,FOOD                      ,BAKERY                    ,NATIONAL,N
04871413,FOOD                      ,BAKERY                    ,NATIONAL,N
05853265,FOOD                      ,BAKERY                    ,NATIONAL,N
00985693,FOOD                      ,BAKERY                    ,NATIONAL,N
05113890,FOOD                      ,BAKERY                    ,PRIVATE ,N
04665195,FOOD                      ,BAKERY                    ,NATIONAL,N
03962724,FOOD                      ,BAKERY                    ,PRIVATE ,N
05138371,FOOD                      ,BAKERY                    ,NATIONAL,N
05242062,FOOD                      ,BAKERY                    ,NATIONAL,N
05331843,FOOD                      ,BAKERY                    ,NATIONAL,N
06828978,FOOD                      ,BAKERY                    ,PRIVATE ,N
05957141,FOOD                      ,BAKERY                    ,NATIONAL,N
00072708,FOOD                      ,BAKERY                    ,PRIVATE ,N
00698090,FOOD                      ,BAKERY                    ,NATIONAL,N
06422148,FOOD                      ,BAKERY                    ,NATIONAL,N
05114376,FOOD                      ,BAKERY                    ,NATIONAL,N
00977180,FOOD                      ,BAKERY                    ,NATIONAL,N
00146996,FOOD                      ,BAKERY                    ,NATIONAL,N
00698102,FOOD                      ,BAKERY                    ,NATIONAL,N
02952245,FOOD                      ,BAKERY                    ,NATIONAL,N
00321448,FOOD                      ,BAKERY                    ,NATIONAL,N
07193332,FOOD                      ,BAKERY                    ,PRIVATE ,N
00078915,FOOD                      ,BAKERY                    ,PRIVATE ,N
05381493,FOOD                      ,BAKERY                    ,NATIONAL,N
00697674,FOOD                      ,BAKERY                    ,NATIONAL,N
00786608,FOOD                      ,BAKERY                    ,NATIONAL,N
00071991,FOOD                      ,BAKERY                    ,PRIVATE ,N
04448851,FOOD                      ,BAKERY                    ,PRIVATE ,N
06928691,FOOD                      ,BAKERY                    ,NATIONAL,N
00852336,FOOD                      ,BAKERY                    ,NATIONAL,N
06776059,FOOD                      ,BAKERY                    ,NATIONAL,N
07044268,FOOD                      ,BAKERY                    ,NATIONAL,N
05336260,FOOD                      ,BAKERY                    ,NATIONAL,N
05984506,FOOD                      ,BAKERY                    ,NATIONAL,N
00147156,FOOD                      ,BAKERY                    ,NATIONAL,N
00072602,FOOD                      ,BAKERY                    ,PRIVATE ,N
04448366,FOOD                      ,BAKERY                    ,PRIVATE ,N
00953649,FOOD                      ,BAKERY                    ,NATIONAL,N
02938364,FOOD                      ,BAKERY                    ,NATIONAL,N
00953338,FOOD                      ,BAKERY                    ,NATIONAL,N
05171992,FOOD                      ,BAKERY                    ,NATIONAL,N
04465758,FOOD                      ,BAKERY                    ,NATIONAL,N
05340649,FOOD                      ,BAKERY                    ,NATIONAL,N
04713087,FOOD                      ,BAKERY                    ,NATIONAL,N
02524214,NON-FOOD                  ,FLORAL                    ,PRIVATE ,N
00101711,NON-FOOD                  ,FLORAL                    ,PRIVATE ,N
06477995,FOOD                      ,ALCOHOL                   ,NATIONAL,N
03684956,FOOD                      ,ALCOHOL                   ,NATIONAL,N
04271874,FOOD                      ,ALCOHOL                   ,NATIONAL,N
00124842,FOOD                      ,ALCOHOL                   ,NATIONAL,N
02675806,FOOD                      ,ALCOHOL                   ,NATIONAL,N
00973380,FOOD                      ,ALCOHOL                   ,NATIONAL,N
05691668,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06866671,FOOD                      ,ALCOHOL                   ,NATIONAL,N
05878625,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06101853,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06495300,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06729608,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01126202,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01128387,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06110428,FOOD                      ,ALCOHOL                   ,NATIONAL,N
05513749,FOOD                      ,ALCOHOL                   ,PRIVATE ,N
01290672,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06652023,FOOD                      ,ALCOHOL                   ,NATIONAL,N
02837777,FOOD                      ,ALCOHOL                   ,NATIONAL,N
05785195,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06774131,FOOD                      ,ALCOHOL                   ,PRIVATE ,N
06811696,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01221586,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06371367,FOOD                      ,ALCOHOL                   ,NATIONAL,N
03684955,FOOD                      ,ALCOHOL                   ,NATIONAL,N
01189945,FOOD                      ,ALCOHOL                   ,NATIONAL,N
06762641,FOOD                      ,ALCOHOL                   ,NATIONAL,N
00571137,NON-FOOD                  ,HOLIDAY                   ,PRIVATE ,N
04659729,NON-FOOD                  ,HOLIDAY                   ,PRIVATE ,N
06094480,NON-FOOD                  ,OUTDOOR                   ,NATIONAL,N
02896623,NON-FOOD                  ,OUTDOOR                   ,NATIONAL,N
00008471,FOOD                      ,PRODUCE                   ,NATIONAL,N
00008494,FOOD                      ,PRODUCE                   ,NATIONAL,N
00442138,FOOD                      ,PRODUCE                   ,PRIVATE ,N
06877333,FOOD                      ,PRODUCE                   ,PRIVATE ,N
05048716,FOOD                      ,PRODUCE                   ,PRIVATE ,N
05348998,FOOD                      ,PRODUCE                   ,PRIVATE ,N
06918712,FOOD                      ,PRODUCE                   ,PRIVATE ,N
05497248,FOOD                      ,PRODUCE                   ,NATIONAL,N
04987409,FOOD                      ,PRODUCE                   ,NATIONAL,N
04302164,FOOD                      ,PRODUCE                   ,NATIONAL,N
03781030,FOOD                      ,PRODUCE                   ,NATIONAL,N
05797387,FOOD                      ,PRODUCE                   ,NATIONAL,N
06785463,FOOD                      ,PRODUCE                   ,NATIONAL,N
06477955,FOOD                      ,PRODUCE                   ,NATIONAL,N
05123716,FOOD                      ,PRODUCE                   ,NATIONAL,N
06789314,FOOD                      ,PRODUCE                   ,NATIONAL,N
00009255,FOOD                      ,PRODUCE                   ,NATIONAL,N
00009194,FOOD                      ,PRODUCE                   ,NATIONAL,N
00101377,FOOD                      ,PRODUCE                   ,PRIVATE ,N
00441695,FOOD                      ,PRODUCE                   ,NATIONAL,N
00442128,FOOD                      ,PRODUCE                   ,PRIVATE ,N
05078418,FOOD                      ,PRODUCE                   ,NATIONAL,N
00441702,FOOD                      ,PRODUCE                   ,NATIONAL,N
06648203,FOOD                      ,PRODUCE                   ,NATIONAL,N
04618475,FOOD                      ,PRODUCE                   ,NATIONAL,N
00008473,FOOD                      ,PRODUCE                   ,NATIONAL,N
00008501,FOOD                      ,PRODUCE                   ,NATIONAL,N
00009012,FOOD                      ,PRODUCE                   ,NATIONAL,N
