product_num,department,commodity,brand_ty,natural_organic_flag
04726139                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
04734398                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
04756719                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
04824436                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
04875899                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
04882060                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05051814                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05051852                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05051874                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05053521                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05054711                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05056674                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05080054                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05091767                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05110753                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05204307                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05358385                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05373952                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05390475                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05397593                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05400624                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05449215                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05456948                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05537857                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05618578                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05619843                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05628608                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05633071                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05658334                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05693235                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05744358                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05748253                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05748291                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05770276                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05863543                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
05878372                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06052857                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06061128                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06174904                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06186098                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06205817                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06206181                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06269412                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06269531                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06495366                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06623551                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06640152                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06656134                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06663986                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06700898                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06707820                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06735053                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06779518                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06785305                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06843513                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06866684                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06936791                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06970767                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
06975823                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
07105488                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
07196335                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
07249989                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
07334419                        ,FOOD                      ,PRODUCE                   ,NATIONAL,N
00102218                        ,FOOD                      ,SEAFOOD                   ,PRIVATE ,N
00102307                        ,FOOD                      ,SEAFOOD                   ,PRIVATE ,N
00102313                        ,FOOD                      ,SEAFOOD                   ,PRIVATE ,N
00102318                        ,FOOD                      ,SEAFOOD                   ,PRIVATE ,N
06424080                        ,FOOD                      ,SEAFOOD                   ,PRIVATE ,N
06574532                        ,FOOD                      ,SEAFOOD                   ,PRIVATE ,N
00102162                        ,FOOD                      ,SEAFOOD                   ,NATIONAL,N
00524047                        ,FOOD                      ,SEAFOOD                   ,NATIONAL,N
01419570                        ,FOOD                      ,SEAFOOD                   ,NATIONAL,N
02749159                        ,FOOD                      ,SEAFOOD                   ,NATIONAL,N
06088520                        ,FOOD                      ,SEAFOOD                   ,NATIONAL,N
06391786                        ,FOOD                      ,SEAFOOD                   ,NATIONAL,N
06575275                        ,FOOD                      ,SEAFOOD                   ,NATIONAL,N
06576502                        ,FOOD                      ,SEAFOOD                   ,NATIONAL,N
06792012                        ,FOOD                      ,SEAFOOD                   ,NATIONAL,N
06929847                        ,FOOD                      ,SEAFOOD                   ,NATIONAL,N
06948937                        ,FOOD                      ,SEAFOOD                   ,NATIONAL,N
06990930                        ,NON-FOOD                  ,CLOTHING                  ,PRIVATE ,N
07017177                        ,NON-FOOD                  ,CLOTHING                  ,PRIVATE ,N
00420254                        ,NON-FOOD                  ,CLOTHING                  ,NATIONAL,N
00420256                        ,NON-FOOD                  ,CLOTHING                  ,NATIONAL,N
00420425                        ,NON-FOOD                  ,CLOTHING                  ,NATIONAL,N
00420432                        ,NON-FOOD                  ,CLOTHING                  ,NATIONAL,N
04276175                        ,NON-FOOD                  ,CLOTHING                  ,NATIONAL,N
04696377                        ,NON-FOOD                  ,CLOTHING                  ,NATIONAL,N
04707357                        ,NON-FOOD                  ,CLOTHING                  ,NATIONAL,N
04707689                        ,NON-FOOD                  ,CLOTHING                  ,NATIONAL,N
06595620                        ,NON-FOOD                  ,CLOTHING                  ,NATIONAL,N
06892415                        ,NON-FOOD                  ,CLOTHING                  ,NATIONAL,N
07371882                        ,NON-FOOD                  ,CLOTHING                  ,NATIONAL,N
05779267                        ,NON-FOOD                  ,COSMETICS                 ,PRIVATE ,N
06781188                        ,NON-FOOD                  ,COSMETICS                 ,PRIVATE ,N
00298110                        ,NON-FOOD                  ,COSMETICS                 ,NATIONAL,N
01000837                        ,NON-FOOD                  ,COSMETICS                 ,NATIONAL,N
03678283                        ,NON-FOOD                  ,COSMETICS                 ,NATIONAL,N
06208101                        ,NON-FOOD                  ,COSMETICS                 ,NATIONAL,N
06677887                        ,NON-FOOD                  ,COSMETICS                 ,NATIONAL,N
04738654                        ,NON-FOOD                  ,COSMETICS                 ,NATIONAL,Y
00087335                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00095759                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00096962                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00097219                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00097225                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00097226                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00097229                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00097296                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00097315                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00098142                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00098148                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00099206                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00099209                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00099253                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00101121                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00101126                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00101144                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
03670283                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
04095763                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
04321865                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,N
00135389                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00137311                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00176848                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00177707                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00177737                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00204145                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00204149                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00204152                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00204189                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00204201                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00276957                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00277874                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00277875                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00277879                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00305073                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00401061                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00401067                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00401068                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00662498                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00662518                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00679164                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00679275                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00679289                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00789871                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00829843                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00829851                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00902467                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00902482                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00959819                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
01066028                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
01066040                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
01066042                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
01066052                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
01066085                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
04149434                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
04718995                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
04718996                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
05180550                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
05398058                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
05573583                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
05907368                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
06245359                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
06583322                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
06583366                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
06645477                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
06966156                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
07099561                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
07180469                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
07181153                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
07200702                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,N
00098367                        ,FOOD                      ,DRY GOODS                 ,PRIVATE ,Y
02318292                        ,FOOD                      ,DRY GOODS                 ,NATIONAL,Y
00082983                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00091953                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00092318                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00092911                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00093798                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00094108                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00094227                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00094590                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00095782                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00098373                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00098693                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00098746                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00098763                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00099089                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00099100                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00569704                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00581052                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00581086                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00586485                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00607135                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00607170                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00607240                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00629381                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
04489797                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
04604335                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
05219131                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
05450154                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
05751598                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
05870555                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
06368623                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
06710302                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
06710638                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
06710977                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
07238454                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,N
00069113                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00069116                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00069151                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00133055                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00151659                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00198397                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00198457                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00265596                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00279519                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00310608                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00336625                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00439441                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00439442                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00490888                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00498473                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00539193                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00555157                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00638561                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00708973                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00731728                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00788968                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00829393                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00835522                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00945206                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00946828                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
01062059                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
01110643                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
02663685                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03007358                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04164308                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04344979                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04377405                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04618951                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04708128                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04726508                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04730256                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04859145                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04876099                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05094605                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05196336                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05204396                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05216424                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05218442                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05347189                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05352828                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05376353                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05552380                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05794848                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05806396                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05868798                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05874240                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05906719                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05972937                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06018724                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06022517                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06134783                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06273344                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06442368                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06442804                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06450374                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06476066                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06562139                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06634063                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06700919                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06727843                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06735205                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06761829                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06761835                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06761839                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06761849                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06761854                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06779643                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06785392                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06785429                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06791983                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06792188                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06894451                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06894454                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06894954                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
06936998                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
07011073                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
07042394                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
07048427                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
07060952                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
07097449                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
07186675                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
07196333                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
07318906                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
07357477                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
07363767                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
07385914                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
00096776                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,Y
00099478                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,Y
06437742                        ,NON-FOOD                  ,HOUSEHOLD                 ,PRIVATE ,Y
00082717                        ,PHARMA                    ,MEDICATION                ,PRIVATE ,N
00083593                        ,PHARMA                    ,MEDICATION                ,PRIVATE ,N
00629323                        ,PHARMA                    ,MEDICATION                ,PRIVATE ,N
00629377                        ,PHARMA                    ,MEDICATION                ,PRIVATE ,N
00629746                        ,PHARMA                    ,MEDICATION                ,PRIVATE ,N
05474878                        ,PHARMA                    ,MEDICATION                ,PRIVATE ,N
06407085                        ,PHARMA                    ,MEDICATION                ,PRIVATE ,N
07104276                        ,PHARMA                    ,MEDICATION                ,PRIVATE ,N
07235366                        ,PHARMA                    ,MEDICATION                ,PRIVATE ,N
00248855                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
00249268                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
00420731                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
00449913                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
00493742                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
00498975                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
00553051                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
00639954                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
00956052                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
01007198                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
01007514                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
01150412                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
01446071                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
03689693                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
04727204                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
06377100                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
06583509                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
06856917                        ,PHARMA                    ,MEDICATION                ,NATIONAL,N
06777408                        ,NON-FOOD                  ,ELECTRONICS               ,NATIONAL,N
06861044                        ,NON-FOOD                  ,ELECTRONICS               ,NATIONAL,N
06894537                        ,NON-FOOD                  ,ELECTRONICS               ,NATIONAL,N
00072116                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00072508                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00086275                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00086355                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00086361                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00086365                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00086371                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00086373                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00086381                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00086384                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00092115                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00094648                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00097164                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00097437                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00097554                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00098595                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00098691                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00099364                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00099428                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00099692                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00100573                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00635865                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00635867                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03740389                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03740390                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03740392                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03740393                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03740397                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03740400                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03740433                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03740441                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03740446                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03740448                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03773171                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
03813871                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
04036180                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
04095777                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
04352744                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
04761861                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
05039877                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
05128303                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
06276038                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
06440850                        ,FOOD                      ,FROZEN FOOD               ,PRIVATE ,N
00137961                        ,FOOD                      ,FROZEN FOOD               ,NATIONAL,N
00137993                        ,FOOD                      ,FROZEN FOOD               ,NATIONAL,N
00143736                        ,FOOD                      ,FROZEN FOOD               ,NATIONAL,N
